match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
266669,9/10/2016,30:00.0,1,2,available,unscheduled,2020-07-29T05:00,,3,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",206,Deportivo Alavés,male,,214,Spain,"[{'id': 681, 'name': 'Mauricio Pellegrino', 'nickname': None, 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,209,M. Melero,214,Spain
266892,8/28/2016,15:00.0,0,1,available,unscheduled,2020-07-29T05:00,,2,11,Spain,La Liga,2,2016/2017,215,Athletic Bilbao,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,345,San Mamés Barria,214,Spain,180,Antonio Mateu,214,Spain
267220,9/21/2016,00:00.0,1,1,available,unscheduled,2020-07-29T05:00,,5,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,222,David Fernández,112,Italy
266989,11/6/2016,45:00.0,1,2,available,unscheduled,2020-07-29T05:00,,11,11,Spain,La Liga,2,2016/2017,213,Sevilla,male,,214,Spain,"[{'id': 637, 'name': 'Jorge Luis Sampaoli Moya', 'nickname': 'Jorge Sampaoli', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,217,S. Jaime,214,Spain
267670,8/20/2016,15:00.0,6,2,available,unscheduled,2020-07-29T05:00,,1,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",218,Real Betis,male,,214,Spain,"[{'id': 125, 'name': 'Gustavo Augusto Poyet Domínguez', 'nickname': 'Gus Poyet', 'dob': '1967-11-15', 'country': {'id': 242, 'name': 'Uruguay'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano,112,Italy
266516,1/29/2017,00:00.0,1,1,available,unscheduled,2020-07-29T05:00,,20,11,Spain,La Liga,2,2016/2017,218,Real Betis,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,352,Estadio Benito Villamarín,214,Spain,208,A. Hernández,214,Spain
266357,12/10/2016,00:00.0,0,3,available,unscheduled,2020-07-29T05:00,,15,11,Spain,La Liga,2,2016/2017,422,Osasuna,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4466,Estadio El Sadar,214,Spain,207,J. Martínez,214,Spain
267039,5/14/2017,00:00.0,1,4,available,unscheduled,2020-07-29T05:00,,37,11,Spain,La Liga,2,2016/2017,208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,357,Estadio de Gran Canaria,214,Spain,211,José González,112,Italy
267058,10/29/2016,45:00.0,1,0,available,unscheduled,2020-07-29T05:00,,10,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1049,Granada,male,,214,Spain,"[{'id': 1612, 'name': 'Luis Lucas Alcaraz González', 'nickname': 'Lucas Alcaraz', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,207,J. Martínez,214,Spain
266477,1/8/2017,45:00.0,1,1,available,unscheduled,2020-07-29T05:00,,17,11,Spain,La Liga,2,2016/2017,222,Villarreal,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,218,Ignacio Iglesias,112,Italy
267101,4/26/2017,30:00.0,7,1,available,unscheduled,2020-07-29T05:00,,34,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",422,Osasuna,male,,214,Spain,"[{'id': 3199, 'name': 'Petar Vasiljević', 'nickname': None, 'dob': None, 'country': {'id': 203, 'name': 'Serbia'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,224,J. Munuera,214,Spain
266440,3/19/2017,45:00.0,4,2,available,unscheduled,2020-07-29T05:00,,28,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",207,Valencia,male,,214,Spain,"[{'id': 4167, 'name': 'Salvador González Marco', 'nickname': 'Voro', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,208,A. Hernández,214,Spain
266033,10/22/2016,15:00.0,2,3,available,unscheduled,2020-07-29T05:00,,9,11,Spain,La Liga,2,2016/2017,207,Valencia,male,,214,Spain,"[{'id': 713, 'name': 'Claudio Cesare Prandelli', 'nickname': None, 'dob': '1957-08-19', 'country': {'id': 112, 'name': 'Italy'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,221,Alberto Undiano,112,Italy
267660,3/12/2017,15:00.0,2,1,available,unscheduled,2020-07-29T05:00,,27,11,Spain,La Liga,2,2016/2017,219,Deportivo La Coruna,male,,214,Spain,"[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,222,David Fernández,112,Italy
266273,2/11/2017,15:00.0,0,6,available,unscheduled,2020-07-29T05:00,,22,11,Spain,La Liga,2,2016/2017,206,Deportivo Alavés,male,,214,Spain,"[{'id': 681, 'name': 'Mauricio Pellegrino', 'nickname': None, 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,348,Estadio de Mendizorroza,214,Spain,1008,Clos Gómez,,
267395,1/14/2017,15:00.0,5,0,available,unscheduled,2020-07-29T05:00,,18,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano,112,Italy
266874,2/4/2017,15:00.0,3,0,available,unscheduled,2020-07-29T05:00,,21,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Bilbao,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,211,José González,112,Italy
266731,1/22/2017,45:00.0,0,4,available,unscheduled,2020-07-29T05:00,,19,11,Spain,La Liga,2,2016/2017,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,220,J. Sánchez,214,Spain
266528,12/18/2016,45:00.0,4,1,available,unscheduled,2020-07-29T05:00,,16,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 236, 'name': 'Enrique  Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,180,Antonio Mateu,214,Spain
266280,4/5/2017,30:00.0,3,0,available,unscheduled,2020-07-29T05:00,,30,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",213,Sevilla,male,,214,Spain,"[{'id': 637, 'name': 'Jorge Luis Sampaoli Moya', 'nickname': 'Jorge Sampaoli', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Clos Gómez,,
267432,5/21/2017,00:00.0,4,2,available,unscheduled,2020-07-29T05:00,,38,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,208,A. Hernández,214,Spain
267076,12/3/2016,15:00.0,1,1,available,unscheduled,2020-07-29T05:00,,14,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': None, 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Clos Gómez,,
267590,4/8/2017,45:00.0,2,0,available,unscheduled,2020-07-29T05:00,,31,11,Spain,La Liga,2,2016/2017,223,Málaga,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,346,Estadio La Rosaleda,214,Spain,183,Jesús Gil,214,Spain
267373,4/15/2017,45:00.0,3,2,available,unscheduled,2020-07-29T05:00,,32,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,207,J. Martínez,214,Spain
267077,4/29/2017,45:00.0,0,3,available,unscheduled,2020-07-29T05:00,,35,11,Spain,La Liga,2,2016/2017,214,Espanyol,male,,214,Spain,"[{'id': 236, 'name': 'Enrique  Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,221,Alberto Undiano,112,Italy
266952,5/6/2017,30:00.0,4,1,available,unscheduled,2020-07-29T05:00,,36,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",222,Villarreal,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,220,J. Sánchez,214,Spain
267464,2/26/2017,15:00.0,1,2,available,unscheduled,2020-07-29T05:00,,24,11,Spain,La Liga,2,2016/2017,212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,180,Antonio Mateu,214,Spain
266299,3/4/2017,45:00.0,5,0,available,unscheduled,2020-07-29T05:00,,26,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,183,Jesús Gil,214,Spain
266191,11/27/2016,45:00.0,1,1,available,unscheduled,2020-07-29T05:00,,13,11,Spain,La Liga,2,2016/2017,210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,183,Jesús Gil,214,Spain
265952,3/1/2017,30:00.0,6,1,available,unscheduled,2020-07-29T05:00,,25,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1041,Sporting Gijón,male,,214,Spain,"[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,220,J. Sánchez,214,Spain
267492,10/15/2016,15:00.0,4,0,available,unscheduled,2020-07-29T05:00,,8,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",219,Deportivo La Coruna,male,,214,Spain,"[{'id': 767, 'name': 'Gaizka Garitano Aguirre', 'nickname': 'Gaizka Garitano', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,220,J. Sánchez,214,Spain
267596,2/19/2017,45:00.0,2,1,available,unscheduled,2020-07-29T05:00,,23,11,Spain,La Liga,2,2016/2017,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",205,Leganés,male,,214,Spain,"[{'id': 84, 'name': 'Asier Garitano Aguirrezábal', 'nickname': 'Asier Garitano', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,218,Ignacio Iglesias,112,Italy
267569,4/23/2017,45:00.0,2,3,available,unscheduled,2020-07-29T05:00,,33,11,Spain,La Liga,2,2016/2017,220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': None, 'country': {'id': 78, 'name': 'France'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,208,A. Hernández,214,Spain
267533,4/2/2016,30:00.0,1,2,available,unscheduled,2020-07-29T05:00,,31,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': None, 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,208,A. Hernández,214,Spain
266310,4/20/2016,00:00.0,0,8,available,unscheduled,2020-07-29T05:00,,34,11,Spain,La Liga,27,2015/2016,219,Deportivo La Coruna,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,215,R. De Burgos,214,Spain
266498,3/12/2016,00:00.0,6,0,available,unscheduled,2020-07-29T05:00,,29,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1015,Pedro Pérez,,
267576,1/30/2016,00:00.0,2,1,available,unscheduled,2020-07-29T05:00,,22,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano,112,Italy
266653,3/3/2016,00:00.0,1,5,available,unscheduled,2020-07-29T05:00,,27,11,Spain,La Liga,27,2015/2016,360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4640,Estadio de Vallecas,255,International,882,I. Bikandi,214,Spain
265944,4/23/2016,30:00.0,6,0,available,unscheduled,2020-07-29T05:00,,35,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Clos Gómez,,
265894,1/23/2016,00:00.0,1,2,available,unscheduled,2020-07-29T05:00,,21,11,Spain,La Liga,27,2015/2016,223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,346,Estadio La Rosaleda,214,Spain,1008,Clos Gómez,,
265958,5/8/2016,00:00.0,5,0,available,unscheduled,2020-07-29T05:00,,37,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,183,Jesús Gil,214,Spain
267611,9/26/2015,00:00.0,2,1,available,unscheduled,2020-07-29T05:00,,6,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 745, 'name': 'Francisco Herrera Lorenzo', 'nickname': 'Paco Herrera', 'dob': '1953-12-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,215,R. De Burgos,214,Spain
267422,8/29/2015,30:00.0,1,0,available,unscheduled,2020-07-29T05:00,,2,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,217,S. Jaime,214,Spain
266236,8/23/2015,30:00.0,0,1,available,unscheduled,2020-07-29T05:00,,1,11,Spain,La Liga,27,2015/2016,215,Athletic Bilbao,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,345,San Mamés Barria,214,Spain,223,C. Del Cerro,214,Spain
267274,12/5/2015,30:00.0,1,1,available,unscheduled,2020-07-29T05:00,,14,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,"[{'id': 4167, 'name': 'Salvador González Marco', 'nickname': 'Voro', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,217,S. Jaime,214,Spain
